"ID","CountryYieldCumSum","CountryAreaCumSum","MaxProdPerCountry","OnePercentDevPerCountry","ProdPerCountryOnePercent","rgn_name"
1,1296.477,0.8367739,351983.827,2.394792088,2587.3,"Cocos Islands"
2,1407.897,0.8379443,547019.816,3.382533691,5623.06,"Christmas Island"
3,892.8968,0.7660486,3881569.2786,35.252034668,41013.7994,"Norfolk Island"
4,788.2694,0.4904791,916684.1525,5.943100381,9456.7753,"Macquarie Island"
5,1291.309,0.8129521,64477675.7031,496.087772438,758192.972,"New Caledonia"
6,1418.533,0.8315604,8224023.1989,52.995745271,88850.304,"Vanuatu"
7,1446.671,0.8487648,41911273.875,264.961815848,447515.375,"Solomon Islands"
8,1437.954,0.8458488,4813887.738,29.580513154,48799.162,"Palau"
9,1463.051,0.8480233,37739857.447,228.746444461,389938.108,"Micronesia"
11,1449.592,0.8414846,31862685.569,191.624660707,328152.095,"Marshall Islands"
12,1344.361,0.8168079,181123.679,1.11669606,1344.361,"Wake Island"
13,1408.127,0.8242673,1265710.283,7.577430461,12625.794,"Northern Mariana Islands and Guam"
14,1371.055,0.8006462,971383.888,5.944523961,9597.607,"Taiwan"
15,1478.483,0.8409344,331283541.3707,2130.577791713,3629421.506,"Philippines"
16,1541.36551494247,0.816220879554749,2563351803.18368,18920.6498572999,32107571.6530842,"Australia"
17,1485.125,0.8512346,253059560.96,1636.331970025,2757890.08,"Papua New Guinea"
18,1404.979,0.8183994,63822415.6665,399.334164495,679547.532,"Fiji"
19,1408.194,0.8351968,6691516.056,41.457821676,68572.8,"Tuvalu"
20,1353.68859240107,0.691762983798981,12117309.481874,89.4185434143879,171684.813633227,"South Korea"
21,1268.68883219835,0.662601590156555,24014244.1560931,178.429510282326,338581.766788288,"North Korea"
24,1464.975,0.839685,53584953.05,352.702421855,564945.911,"Cambodia"
25,1368.643,0.8383339,230850727.581,1579.129142325,2490273.787,"Thailand"
26,1460.555,0.8371516,44480447.721,284.003960407,481887.484,"Andaman and Nicobar"
28,1412.727,0.8357991,1792352.116,11.214445778,18364.879,"Comoro Islands"
29,1398.568,0.8338553,2955644.814,18.232934416,29260.207,"Mayotte"
30,1401.777,0.8361096,1860757.79,11.552288885,18222.628,"Glorioso Islands"
31,1450.588,0.8448194,80421350.698,501.890565816,849275.54,"Seychelles"
32,1164.426,0.8050305,145634.9332,1.059825883,1164.426,"Reunion"
33,1335.038,0.8174992,2218389.322,14.414687598,22583.022,"Juan de Nova Island"
34,1360.123,0.796128,393353.852,2.354411692,2720.169,"Bassas da India"
37,1434.112,0.8409344,60177977.7799,391.150931326,659002.416,"Mauritius"
38,1454.487,0.8511207,34742267.469,212.21365724,359573.46,"British Indian Ocean Territory"
39,1446.058,0.8526059,43510860.026,269.611050799,454944.126,"Maldives"
40,1420.548,0.8435748,35523082.299,237.886052371,397217.626,"Sri Lanka"
41,1412.294,0.7972516,130105619.7056,822.508302721,1423671.943,"Mozambique"
42,1422.712,0.8354598,170032370.3687,1148.797838604,1932074.857,"Madagascar"
43,1462.368,0.853789,12456361.304,76.908436095,131207.552,"Kenya"
44,1464.243,0.852822,72284432.04,458.501727099,783502.956,"Somalia"
45,1350.55,0.8266811,63771235.927,408.083915353,663286.39,"Eritrea"
46,1352.162,0.8376492,2394287.063,16.673300379,25682.133,"Djibouti"
47,1432.305,0.8339642,54757501.105,349.694724072,593449.088,"Yemen"
48,1351.734,0.8016838,45135942.7355,338.391571042,558129.602,"Oman"
49,1266.562,0.7981873,15939263.342,108.695669297,169599.611,"Sudan"
50,1472.11993860518,0.774963200092316,85062923.6892423,568.419655953606,1018443.60454233,"Saudi Arabia"
51,1204.635,0.746766,4182733.9211,34.847341616,54294.515,"Kuwait"
52,1344.032,0.7696466,2671846.603,16.571615405,28227.879,"Bahrain"
53,1325.603,0.7747012,24315203.9204,161.698278755,272069.73,"Pakistan"
54,1476.49433824985,0.778587520122528,25015307.5424232,143.397046235418,264167.178502172,"United Arab Emirates"
55,754.794,0.7024699,965141.0567,9.412793905,9807.1382,"Azores"
56,1033.779,0.8265232,4887730.3211,41.868223028,51343.837,"Cape Verde"
57,806.9173,0.7404622,644605.4975,6.009679322,6328.3044,"Madeira"
58,865.7903,0.7724847,1151700.1108,10.558768441,11170.1859,"Canary Islands"
61,919.2247,0.7129148,32310061.0358,310.87502275,378096.2617,"Tunisia"
62,873.0885,0.7553562,32990127.7937,320.855255949,351409.7315,"Morocco"
63,865.4973,0.7666531,12519657.4135,122.29450408,133278.5175,"Western Sahara"
64,1146.852,0.821242,22553223.5952,191.023101731,262091.939,"Mauritania"
65,1407.498,0.8327785,5049695.946,32.406155725,53302.014,"Gambia"
66,1430.131,0.8342894,21072366.9882,143.845218633,242045.504,"Senegal"
67,934.2376,0.7387822,64822944.1757,571.610146025,694924.3782,"Libya"
68,828.2783,0.7049372,480238.3268,4.236076836,4969.7523,"Malta"
69,586.1553,0.4772424,115613.75553,2.748834062,2930.9033,"Latvia"
70,516.1306,0.4341736,205113.44173,7.886958325,8378.5847,"Estonia"
72,1130.93762738367,0.607811510562897,899750.475280814,6.00089838229882,10178.438646453,"Romania"
73,958.6714,0.5819247,55072040.33456,822.51976003,1330903.7841,"Russia"
74,871.5393,0.6271487,2137614.7679,16.334573187,21698.6445,"Georgia"
75,1138.94177543785,0.593213379383087,31760413.0292863,320.952694954261,593788.581014297,"Ukraine"
76,1000.519,0.6380974,6803956.4803,53.191901217,82568.6264,"Turkey"
77,1009.73,0.7042341,407446.7418,3.079060349,4028.921,"Syria"
78,1009.73,0.7042341,426714.6106,3.242619351,4038.92,"Lebanon"
79,1095.375,0.728918,1093600.2184,7.970646886,10954.435,"Israel"
80,828.9146,0.6964021,5425419.1814,52.16658933,58795.6906,"Greece"
81,958.2597,0.6977677,953527.9349,7.485552324,9565.7419,"Cyprus"
82,719.834,0.6466239,2088347.352,20.281653553,21983.5354,"Albania"
84,738.1262,0.6847661,2384112.838,23.71745216,25139.5437,"Algeria"
86,949.646,0.833828,875801.7217,7.792534505,8546.3786,"Saint Helena"
88,699.2075,0.6605561,1324689.6741,12.742276888,13282.6884,"Tristan da Cunha"
89,814.753,0.4983983,170514.39481,5.710390267,8827.4692,"South Georgia and the South Sandwich Islands"
90,915.9511,0.5897123,2163397.337,14.328666673,21880.4545,"Prince Edward Islands"
91,939.929,0.5890819,10422194.6237,66.482278466,105725.4251,"Crozet Islands"
92,709.7332,0.6679839,114887.741,1.088822559,709.7332,"Amsterdam Island and Saint Paul Island"
93,941.4358,0.5745059,87230880.2675,603.180910658,984552.482,"Kerguelen Islands"
94,840.5949,0.5156305,2674513.06756,40.562329192,65513.8893,"Heard and McDonald Islands"
95,793.517,0.4991058,247295745.026,1692.425881822,2675027.3294,"Falkland Islands"
96,1427.857,0.8449324,36425027.931,229.203851128,384899.969,"Sierra Leone"
97,1418.94,0.8491409,26551776.553,171.462637086,280965.349,"Liberia"
98,1335.331,0.8500282,1501487.59,10.00505875,14687.821,"Togo"
99,1370.165,0.8499626,3021193.113,19.545992349,31504.122,"Benin"
100,1411.195,0.8515115,6946110.3453,44.87505129,72641.225,"Republique du Congo"
101,825.9585,0.773068,93803323.9505,911.248998416,969952.0982,"Namibia"
102,978.414,0.7607458,91843404.4978,888.041127289,1091166.4552,"South Africa"
103,1344.148,0.8544006,2467733.804,16.587057256,25280.045,"Sao Tome and Principe"
104,1449.456,0.8542399,15094623.376,95.013525906,159543.182,"Equatorial Guinea"
106,1351.559,0.8523319,11736391.782,79.587515642,124366.331,"Ghana"
108,987.8805,0.7226886,1180232.5726,9.096008839,11855.3814,"Bermuda"
110,1341.224,0.7680199,123123873.0476,771.708739296,1331301.862,"Bahamas"
111,1378.949,0.7954943,9295102.821,56.135613166,96342.14,"Turks and Caicos Islands"
112,1332.899,0.795585,75321848.8582,499.961405653,822621.631,"Cuba"
113,1336.775,0.8071347,288949.288,1.860031312,2666.968,"Cayman Islands"
114,1386.668,0.8122982,5617174.528,35.548311067,59353.827,"Haiti"
115,1396.289,0.8132581,11607074.587,72.269577504,122398.994,"Dominican Republic"
116,1360.974,0.8124911,2337157.137,14.378545956,23138.304,"Puerto Rico and Virgin Islands of the United States"
118,1265.458,0.8117172,2098178.719,13.952581328,21506.125,"Anguilla"
120,1299.314,0.8147717,3451912.226,22.933148657,36327.199,"Antigua and Barbuda"
122,1317.889,0.830779,519745.195,3.41154712,5271.556,"Saint Lucia"
123,1303.455,0.8250828,505356.518,3.371263039,5135.814,"Dominica"
125,1353.535,0.8353548,1561170.429,9.997743191,14889.563,"Grenada"
126,1425.288,0.8419168,15562706.136,96.851859619,161667.393,"Trinidad and Tobago"
127,1330.849,0.8333341,2673167.902,17.162137872,26618.432,"Saint Vincent and the Grenadines"
129,1468.945,0.8465499,46920841.524,299.23020666,508951.381,"Panama"
130,1433.06,0.8398008,16463434.419,102.676676069,174574.803,"Costa Rica"
131,1432.594,0.8372767,101773983.866,640.673065208,1084988.05,"Nicaragua"
132,1433.887,0.8438928,52436086.362,345.743018032,577867.585,"Colombia"
133,1402.198,0.821242,76129217.322,471.986155311,794318.613,"Honduras"
134,1304.155,0.8346922,19359227.272,133.55537459,204801.256,"El Salvador"
135,1396.722,0.798409,519616077.9975,3432.796187226,5936141.166,"Mexico"
136,1236.724,0.8227722,15305491.482,108.410656685,159064.475,"Guatemala"
137,1313.913,0.8545551,33693688.4971,267.327944768,389519.534,"Ecuador"
138,1105.161,0.8532875,47778923.2695,456.781433552,579281.292,"Peru"
139,1416.123,0.8426561,110447181.2654,723.747406874,1202890.555,"Venezuela"
140,1299.623,0.821242,2846928.195,18.831099551,28546.286,"Guadeloupe and Martinique"
141,555.9515,0.4009247,24224036.9193,188.043478389,259007.3213,"Faeroe Islands"
143,588.6975,0.3534241,51464477.82168,484.91474405,790374.8022,"Iceland"
145,635.0972,0.3868849,1356488.993416,45.904539369,74986.2001,"Greenland"
146,961.9555,0.7801161,106606.3947,0.886992535,961.9555,"Pitcairn"
147,1399.251,0.8245621,36969476.8246,238.805645914,402869.174,"French Polynesia"
148,1421.408,0.8378708,1082376.131,7.280519155,11287.934,"Line Islands (Kiribati)"
150,1409.6,0.8494219,171046.739,1.053829272,1409.6,"Palmyra Atoll"
151,1412.97,0.8282052,503458.735,3.023518114,4231.032,"American Samoa"
152,1413.286,0.8313302,2890669.47,17.411211891,28113.45,"Samoa"
153,1423.311,0.844245,1449026.2878,9.341968867,15552.088,"Cook Islands"
154,1272.276,0.8120663,219011.404,1.463853808,1272.276,"Niue"
155,1412.49,0.8277431,10731074.2474,78.797998577,132083.443,"Tonga"
156,1400.462,0.8435748,224950.59,1.417655236,1400.462,"Tokelau"
157,1408.172,0.8535542,998120.413,6.265255388,9857.127,"Phoenix Islands (Kiribati)"
158,1388.903,0.8546976,432811.592,2.700863624,4166.709,"Howland Island and Baker Island"
159,1044.006,0.8189698,257870.233,2.055427872,2088.012,"Johnston Atoll"
161,1426.434,0.8323291,3278455.792,19.875485467,32743.106,"Wallis and Futuna"
162,773.1488,0.5534795,265310107.753,2498.140340826,3366108.0364,"New Zealand"
163,1303.77012866711,0.673451840877533,882106457.26958,6419.1958926173,10971632.1926299,"United States"
164,1368.084,0.8149589,14507901.819,95.32498544,157408.383,"Belize"
166,1384.01,0.813639,17119523.117,105.356496296,178209.762,"Jamaica"
167,1431.34,0.845212,78951395.353,497.111054373,831460.313,"Guyana"
168,1422.255,0.8500933,82346411.6,541.867754517,898334.193,"Suriname"
169,1452.059,0.8511322,68833448.882,436.281272366,737093.418,"French Guiana"
171,1490.482,0.854305,730813588.2758,5170.92263537,8811450.221,"Brazil"
172,829.0451,0.512648,951202410.5922,7807.00555540601,12304787.2429,"Argentina"
173,789.7279,0.6872853,51317188.7929,484.071694669,545264.043,"Uruguay"
174,413.7587,0.3815435,17375.9247,1.465038303,1241.5177,"Finland"
175,759.3059,0.4910906,565087.01765,7.478962026,11391.321,"Denmark"
176,775.7294,0.4956643,963046.8314,9.127247303,13897.9367,"Germany"
178,684.1166,0.4987016,746217.6402,9.825904049,13002.7904,"Poland"
179,739.6554,0.5483433,8262411.9103,75.615861772,99849.6292,"France"
180,772.3137,0.4936342,64363844.6937,545.585214074,801561.1641,"United Kingdom"
181,644.5609,0.5047473,61694235.7512,565.634754933,684891.1362,"Ireland"
182,676.2722,0.6346956,1297114.0662,12.886275691,13509.2239,"Spain"
183,676.7539,0.6467865,1075860.5301,10.678872822,10797.6778,"Portugal"
184,843.9021,0.608685,7548412.0155,73.045477311,99916.3553,"Italy"
186,677.5051,0.6359428,2335959.5694,22.803058347,23574.6114,"Montenegro"
187,662.6651,0.6060607,1856975.7548,17.630777651,18759.2122,"Croatia"
189,671.1558,0.4864955,336247.1952,8.017605922,10085.6299,"Lithuania"
190,1395.747,0.7762668,6261008.2532,36.985451916,65559.263,"Qatar"
191,1347.966,0.7506581,16363516.7741,111.15833033,198055.91,"Iran"
192,1106.777,0.741267,211368.9231,1.712938346,2213.554,"Iraq"
193,1446.469,0.8360064,34376946.372,211.994515429,364595.727,"Guinea Bissau"
194,1448.772,0.8423419,69226919.923,425.665552161,722398.815,"Guinea"
195,1357.699,0.8523787,15678721.445,107.506453307,169427.247,"Ivory Coast"
196,1447.734,0.849628,29399963.183,186.530048745,312136.121,"Nigeria"
197,1447.639,0.8538307,13884482.635,86.726869176,144580.654,"Cameroon"
198,1417.038,0.8547406,48485077.9351,316.696821164,521285.163,"Gabon"
199,1418.274,0.8500151,2695757.373,16.923805479,26946.621,"Democratic Republic of the Congo"
200,1409.595,0.8483159,54792528.4803,387.240677931,635727.025,"Angola"
202,1448.888,0.8519313,28022262.986,174.232899364,293979.417,"Tanzania"
203,1363.407,0.7936653,456227986.7277,2877.725100319,4884218.54,"India"
204,1364.163,0.7929725,97721384.269,608.512236649,1027337.282,"Bangladesh"
205,1374.992,0.8202024,320235010.981,2128.37132253,3501079.106,"Myanmar"
206,1455.254,0.8511207,382954499.978,2636.640973223,4324631.502,"Malaysia"
207,1396.279,0.8052803,395753183.344,2521.480859148,4285874.144,"Vietnam"
209,1515.83255774215,0.720358729362488,115304348.598324,715.87218754599,1354433.57758448,"China"
210,1358.01,0.7769923,139734072.55113,1112.452401574,1914572.002,"Japan"
212,1417.417,0.8547891,6768528.284,42.847078732,70729.733,"Gilbert Islands (Kiribati)"
214,1254.996,0.7762668,15546432.9523,118.152564068,186861.449,"Egypt"
216,1531.934,0.8535002,2417661176.578,15793.085842631,26535207.063,"Indonesia"
218,1020.953,0.6056222,136451394.50294,1363.329697354,2256566.71,"Canada"
221,1258.749,0.8126835,347889.129,2.283937419,2517.472,"Northern Saint-Martin"
222,659.8718,0.4626848,202556.39871,4.010502397,4825.8568,"Sweden"
223,482.0294,0.2928744,11557513.08555,126.483535722,204374.4934,"Norway"
224,852.7861,0.5307831,193317180.4937,1607.185830083,2525885.482,"Chile"
231,1411.974,0.8446868,2879253.136,19.441700732,31040.285,"East Timor"
247,1285.41,0.8517355,7963441.317,56.642387488,83322.266,"Brunei"
10,NA,NA,NA,NA,NA,"Nauru"
35,NA,NA,NA,NA,NA,"Ile Europa"
36,NA,NA,NA,NA,NA,"Ile Tromelin"
59,NA,NA,NA,NA,NA,"Belgium"
60,NA,NA,NA,NA,NA,"Gibraltar"
71,NA,NA,NA,NA,NA,"Bulgaria"
85,NA,NA,NA,NA,NA,"Ascension"
105,NA,NA,NA,NA,NA,"Bouvet Island"
107,NA,NA,NA,NA,NA,"Clipperton Island"
117,NA,NA,NA,NA,NA,"British Virgin Islands"
119,NA,NA,NA,NA,NA,"Saint Kitts and Nevis"
121,NA,NA,NA,NA,NA,"Montserrat"
124,NA,NA,NA,NA,NA,"Barbados"
144,NA,NA,NA,NA,NA,"Jan Mayen"
149,NA,NA,NA,NA,NA,"Jarvis Island"
177,NA,NA,NA,NA,NA,"Netherlands"
185,NA,NA,NA,NA,NA,"Monaco"
188,NA,NA,NA,NA,NA,"Slovenia"
208,NA,NA,NA,NA,NA,"Singapore"
213,NA,NA,NA,NA,NA,"Antarctica"
215,NA,NA,NA,NA,NA,"Jordan"
219,NA,NA,NA,NA,NA,"Saint Pierre and Miquelon"
220,NA,NA,NA,NA,NA,"Sint Maarten"
227,NA,NA,NA,NA,NA,"Jersey"
228,NA,NA,NA,NA,NA,"Guernsey"
232,NA,NA,NA,NA,NA,"Bosnia and Herzegovina"
237,NA,NA,NA,NA,NA,"Oecussi Ambeno"
244,NA,NA,NA,NA,NA,"Curacao"
245,NA,NA,NA,NA,NA,"Bonaire"
248,NA,NA,NA,NA,NA,"Saba"
249,NA,NA,NA,NA,NA,"Sint Eustatius"
250,NA,NA,NA,NA,NA,"Aruba"
