rgn_id,year,gapfilled,method
1,2015,1,Gapfilled based on administrative country advisory
2,2015,1,Gapfilled based on administrative country advisory
3,2015,1,Gapfilled based on administrative country advisory
4,2015,1,Gapfilled based on administrative country advisory
5,2015,0,NA
6,2015,0,NA
7,2015,0,NA
8,2015,0,NA
9,2015,0,NA
10,2015,0,NA
11,2015,0,NA
12,2015,1,Gapfilled based on administrative country advisory
13,2015,0,NA
14,2015,0,NA
15,2015,0,NA
16,2015,0,NA
17,2015,0,NA
18,2015,0,NA
19,2015,0,NA
20,2015,0,NA
21,2015,0,NA
24,2015,0,NA
25,2015,0,NA
26,2015,1,Gapfilled based on administrative country advisory
28,2015,0,NA
29,2015,0,NA
30,2015,1,Gapfilled based on administrative country advisory
31,2015,0,NA
32,2015,0,NA
33,2015,1,Gapfilled based on administrative country advisory
34,2015,1,Gapfilled based on administrative country advisory
35,2015,1,Gapfilled based on administrative country advisory
36,2015,1,Gapfilled based on administrative country advisory
37,2015,0,NA
38,2015,1,Gapfilled based on administrative country advisory
39,2015,0,NA
40,2015,0,NA
41,2015,0,NA
42,2015,0,NA
43,2015,0,NA
44,2015,0,NA
45,2015,0,NA
46,2015,0,NA
47,2015,0,NA
48,2015,0,NA
49,2015,0,NA
50,2015,0,NA
51,2015,0,NA
52,2015,0,NA
53,2015,0,NA
54,2015,0,NA
55,2015,0,NA
56,2015,0,NA
57,2015,1,Gapfilled based on administrative country advisory
58,2015,0,NA
59,2015,0,NA
60,2015,0,NA
61,2015,0,NA
62,2015,0,NA
63,2015,1,Gapfilled based on administrative country advisory
64,2015,0,NA
65,2015,0,NA
66,2015,0,NA
67,2015,0,NA
68,2015,0,NA
69,2015,0,NA
70,2015,0,NA
71,2015,0,NA
72,2015,0,NA
73,2015,0,NA
74,2015,0,NA
75,2015,0,NA
76,2015,0,NA
77,2015,0,NA
78,2015,0,NA
79,2015,0,NA
80,2015,0,NA
81,2015,0,NA
82,2015,0,NA
84,2015,0,NA
85,2015,1,Gapfilled based on administrative country advisory
86,2015,1,Gapfilled based on administrative country advisory
88,2015,1,Gapfilled based on administrative country advisory
89,2015,1,Gapfilled based on administrative country advisory
90,2015,1,Gapfilled based on administrative country advisory
91,2015,1,Gapfilled based on administrative country advisory
92,2015,1,Gapfilled based on administrative country advisory
93,2015,1,Gapfilled based on administrative country advisory
94,2015,1,Gapfilled based on administrative country advisory
95,2015,0,NA
96,2015,0,NA
97,2015,0,NA
98,2015,0,NA
99,2015,0,NA
100,2015,0,NA
101,2015,0,NA
102,2015,0,NA
103,2015,0,NA
104,2015,0,NA
105,2015,1,Gapfilled based on administrative country advisory
106,2015,0,NA
107,2015,1,Gapfilled based on administrative country advisory
108,2015,0,NA
110,2015,0,NA
111,2015,0,NA
112,2015,0,NA
113,2015,0,NA
114,2015,0,NA
115,2015,0,NA
116,2015,0,NA
117,2015,0,NA
118,2015,0,NA
119,2015,0,NA
120,2015,0,NA
121,2015,0,NA
122,2015,0,NA
123,2015,0,NA
124,2015,0,NA
125,2015,0,NA
126,2015,0,NA
127,2015,0,NA
129,2015,0,NA
130,2015,0,NA
131,2015,0,NA
132,2015,0,NA
133,2015,0,NA
134,2015,0,NA
135,2015,0,NA
136,2015,0,NA
137,2015,0,NA
138,2015,0,NA
139,2015,0,NA
140,2015,0,NA
141,2015,1,Gapfilled based on administrative country advisory
143,2015,0,NA
144,2015,1,Gapfilled based on administrative country advisory
145,2015,0,NA
146,2015,1,Gapfilled based on administrative country advisory
147,2015,0,NA
148,2015,0,NA
149,2015,1,Gapfilled based on administrative country advisory
150,2015,1,Gapfilled based on administrative country advisory
151,2015,0,NA
152,2015,0,NA
153,2015,0,NA
154,2015,0,NA
155,2015,0,NA
156,2015,0,NA
157,2015,0,NA
158,2015,1,Gapfilled based on administrative country advisory
159,2015,1,Gapfilled based on administrative country advisory
161,2015,1,Gapfilled based on administrative country advisory
162,2015,0,NA
163,2015,0,NA
164,2015,0,NA
166,2015,0,NA
167,2015,0,NA
168,2015,0,NA
169,2015,0,NA
171,2015,0,NA
172,2015,0,NA
173,2015,0,NA
174,2015,0,NA
175,2015,0,NA
176,2015,0,NA
177,2015,0,NA
178,2015,0,NA
179,2015,0,NA
180,2015,0,NA
181,2015,0,NA
182,2015,0,NA
183,2015,0,NA
184,2015,0,NA
185,2015,0,NA
186,2015,0,NA
187,2015,0,NA
188,2015,0,NA
189,2015,0,NA
190,2015,0,NA
191,2015,0,NA
192,2015,0,NA
193,2015,0,NA
194,2015,0,NA
195,2015,0,NA
196,2015,0,NA
197,2015,0,NA
198,2015,0,NA
199,2015,0,NA
200,2015,0,NA
202,2015,0,NA
203,2015,0,NA
204,2015,0,NA
205,2015,0,NA
206,2015,0,NA
207,2015,0,NA
208,2015,0,NA
209,2015,0,NA
210,2015,0,NA
212,2015,0,NA
214,2015,0,NA
215,2015,0,NA
216,2015,0,NA
218,2015,0,NA
219,2015,0,NA
220,2015,0,NA
221,2015,0,NA
222,2015,0,NA
223,2015,0,NA
224,2015,0,NA
227,2015,1,Gapfilled based on administrative country advisory
228,2015,1,Gapfilled based on administrative country advisory
231,2015,0,NA
232,2015,0,NA
237,2015,1,Gapfilled based on administrative country advisory
244,2015,0,NA
245,2015,0,NA
247,2015,0,NA
248,2015,0,NA
249,2015,0,NA
250,2015,0,NA
1,2016,1,Gapfilled based on administrative country advisory
2,2016,1,Gapfilled based on administrative country advisory
3,2016,1,Gapfilled based on administrative country advisory
4,2016,1,Gapfilled based on administrative country advisory
5,2016,0,NA
6,2016,0,NA
7,2016,0,NA
8,2016,0,NA
9,2016,0,NA
10,2016,0,NA
11,2016,0,NA
12,2016,1,Gapfilled based on administrative country advisory
13,2016,0,NA
14,2016,0,NA
15,2016,0,NA
16,2016,0,NA
17,2016,0,NA
18,2016,0,NA
19,2016,0,NA
20,2016,0,NA
21,2016,0,NA
24,2016,0,NA
25,2016,0,NA
26,2016,1,Gapfilled based on administrative country advisory
28,2016,0,NA
29,2016,0,NA
30,2016,1,Gapfilled based on administrative country advisory
31,2016,0,NA
32,2016,0,NA
33,2016,1,Gapfilled based on administrative country advisory
34,2016,1,Gapfilled based on administrative country advisory
35,2016,1,Gapfilled based on administrative country advisory
36,2016,1,Gapfilled based on administrative country advisory
37,2016,0,NA
38,2016,1,Gapfilled based on administrative country advisory
39,2016,0,NA
40,2016,0,NA
41,2016,0,NA
42,2016,0,NA
43,2016,0,NA
44,2016,0,NA
45,2016,0,NA
46,2016,0,NA
47,2016,0,NA
48,2016,0,NA
49,2016,0,NA
50,2016,0,NA
51,2016,0,NA
52,2016,0,NA
53,2016,0,NA
54,2016,0,NA
55,2016,0,NA
56,2016,0,NA
57,2016,1,Gapfilled based on administrative country advisory
58,2016,0,NA
59,2016,0,NA
60,2016,0,NA
61,2016,0,NA
62,2016,0,NA
63,2016,1,Gapfilled based on administrative country advisory
64,2016,0,NA
65,2016,0,NA
66,2016,0,NA
67,2016,0,NA
68,2016,0,NA
69,2016,0,NA
70,2016,0,NA
71,2016,0,NA
72,2016,0,NA
73,2016,0,NA
74,2016,0,NA
75,2016,0,NA
76,2016,0,NA
77,2016,0,NA
78,2016,0,NA
79,2016,0,NA
80,2016,0,NA
81,2016,0,NA
82,2016,0,NA
84,2016,0,NA
85,2016,1,Gapfilled based on administrative country advisory
86,2016,1,Gapfilled based on administrative country advisory
88,2016,1,Gapfilled based on administrative country advisory
89,2016,1,Gapfilled based on administrative country advisory
90,2016,1,Gapfilled based on administrative country advisory
91,2016,1,Gapfilled based on administrative country advisory
92,2016,1,Gapfilled based on administrative country advisory
93,2016,1,Gapfilled based on administrative country advisory
94,2016,1,Gapfilled based on administrative country advisory
95,2016,0,NA
96,2016,0,NA
97,2016,0,NA
98,2016,0,NA
99,2016,0,NA
100,2016,0,NA
101,2016,0,NA
102,2016,0,NA
103,2016,0,NA
104,2016,0,NA
105,2016,1,Gapfilled based on administrative country advisory
106,2016,0,NA
107,2016,1,Gapfilled based on administrative country advisory
108,2016,0,NA
110,2016,0,NA
111,2016,0,NA
112,2016,0,NA
113,2016,0,NA
114,2016,0,NA
115,2016,0,NA
116,2016,0,NA
117,2016,0,NA
118,2016,0,NA
119,2016,0,NA
120,2016,0,NA
121,2016,0,NA
122,2016,0,NA
123,2016,0,NA
124,2016,0,NA
125,2016,0,NA
126,2016,0,NA
127,2016,0,NA
129,2016,0,NA
130,2016,0,NA
131,2016,0,NA
132,2016,0,NA
133,2016,0,NA
134,2016,0,NA
135,2016,0,NA
136,2016,0,NA
137,2016,0,NA
138,2016,0,NA
139,2016,0,NA
140,2016,0,NA
141,2016,1,Gapfilled based on administrative country advisory
143,2016,0,NA
144,2016,1,Gapfilled based on administrative country advisory
145,2016,0,NA
146,2016,1,Gapfilled based on administrative country advisory
147,2016,0,NA
148,2016,0,NA
149,2016,1,Gapfilled based on administrative country advisory
150,2016,1,Gapfilled based on administrative country advisory
151,2016,0,NA
152,2016,0,NA
153,2016,0,NA
154,2016,0,NA
155,2016,0,NA
156,2016,0,NA
157,2016,0,NA
158,2016,1,Gapfilled based on administrative country advisory
159,2016,1,Gapfilled based on administrative country advisory
161,2016,1,Gapfilled based on administrative country advisory
162,2016,0,NA
163,2016,0,NA
164,2016,0,NA
166,2016,0,NA
167,2016,0,NA
168,2016,0,NA
169,2016,0,NA
171,2016,0,NA
172,2016,0,NA
173,2016,0,NA
174,2016,0,NA
175,2016,0,NA
176,2016,0,NA
177,2016,0,NA
178,2016,0,NA
179,2016,0,NA
180,2016,0,NA
181,2016,0,NA
182,2016,0,NA
183,2016,0,NA
184,2016,0,NA
185,2016,0,NA
186,2016,0,NA
187,2016,0,NA
188,2016,0,NA
189,2016,0,NA
190,2016,0,NA
191,2016,0,NA
192,2016,0,NA
193,2016,0,NA
194,2016,0,NA
195,2016,0,NA
196,2016,0,NA
197,2016,0,NA
198,2016,0,NA
199,2016,0,NA
200,2016,0,NA
202,2016,0,NA
203,2016,0,NA
204,2016,0,NA
205,2016,0,NA
206,2016,0,NA
207,2016,0,NA
208,2016,0,NA
209,2016,0,NA
210,2016,0,NA
212,2016,0,NA
214,2016,0,NA
215,2016,0,NA
216,2016,0,NA
218,2016,0,NA
219,2016,0,NA
220,2016,0,NA
221,2016,0,NA
222,2016,0,NA
223,2016,0,NA
224,2016,0,NA
227,2016,1,Gapfilled based on administrative country advisory
228,2016,1,Gapfilled based on administrative country advisory
231,2016,0,NA
232,2016,0,NA
237,2016,1,Gapfilled based on administrative country advisory
244,2016,0,NA
245,2016,0,NA
247,2016,0,NA
248,2016,0,NA
249,2016,0,NA
250,2016,0,NA
1,2017,1,Gapfilled based on administrative country advisory
2,2017,1,Gapfilled based on administrative country advisory
3,2017,1,Gapfilled based on administrative country advisory
4,2017,1,Gapfilled based on administrative country advisory
5,2017,0,NA
6,2017,0,NA
7,2017,0,NA
8,2017,0,NA
9,2017,0,NA
10,2017,0,NA
11,2017,0,NA
12,2017,1,Gapfilled based on administrative country advisory
13,2017,0,NA
14,2017,0,NA
15,2017,0,NA
16,2017,0,NA
17,2017,0,NA
18,2017,0,NA
19,2017,0,NA
20,2017,0,NA
21,2017,0,NA
24,2017,0,NA
25,2017,0,NA
26,2017,1,Gapfilled based on administrative country advisory
28,2017,0,NA
29,2017,0,NA
30,2017,1,Gapfilled based on administrative country advisory
31,2017,0,NA
32,2017,0,NA
33,2017,1,Gapfilled based on administrative country advisory
34,2017,1,Gapfilled based on administrative country advisory
35,2017,1,Gapfilled based on administrative country advisory
36,2017,1,Gapfilled based on administrative country advisory
37,2017,0,NA
38,2017,1,Gapfilled based on administrative country advisory
39,2017,0,NA
40,2017,0,NA
41,2017,0,NA
42,2017,0,NA
43,2017,0,NA
44,2017,0,NA
45,2017,0,NA
46,2017,0,NA
47,2017,0,NA
48,2017,0,NA
49,2017,0,NA
50,2017,0,NA
51,2017,0,NA
52,2017,0,NA
53,2017,0,NA
54,2017,0,NA
55,2017,0,NA
56,2017,0,NA
57,2017,1,Gapfilled based on administrative country advisory
58,2017,0,NA
59,2017,0,NA
60,2017,0,NA
61,2017,0,NA
62,2017,0,NA
63,2017,1,Gapfilled based on administrative country advisory
64,2017,0,NA
65,2017,0,NA
66,2017,0,NA
67,2017,0,NA
68,2017,0,NA
69,2017,0,NA
70,2017,0,NA
71,2017,0,NA
72,2017,0,NA
73,2017,0,NA
74,2017,0,NA
75,2017,0,NA
76,2017,0,NA
77,2017,0,NA
78,2017,0,NA
79,2017,0,NA
80,2017,0,NA
81,2017,0,NA
82,2017,0,NA
84,2017,0,NA
85,2017,1,Gapfilled based on administrative country advisory
86,2017,1,Gapfilled based on administrative country advisory
88,2017,1,Gapfilled based on administrative country advisory
89,2017,1,Gapfilled based on administrative country advisory
90,2017,1,Gapfilled based on administrative country advisory
91,2017,1,Gapfilled based on administrative country advisory
92,2017,1,Gapfilled based on administrative country advisory
93,2017,1,Gapfilled based on administrative country advisory
94,2017,1,Gapfilled based on administrative country advisory
95,2017,0,NA
96,2017,0,NA
97,2017,0,NA
98,2017,0,NA
99,2017,0,NA
100,2017,0,NA
101,2017,0,NA
102,2017,0,NA
103,2017,0,NA
104,2017,0,NA
105,2017,1,Gapfilled based on administrative country advisory
106,2017,0,NA
107,2017,1,Gapfilled based on administrative country advisory
108,2017,0,NA
110,2017,0,NA
111,2017,0,NA
112,2017,0,NA
113,2017,0,NA
114,2017,0,NA
115,2017,0,NA
116,2017,0,NA
117,2017,0,NA
118,2017,0,NA
119,2017,0,NA
120,2017,0,NA
121,2017,0,NA
122,2017,0,NA
123,2017,0,NA
124,2017,0,NA
125,2017,0,NA
126,2017,0,NA
127,2017,0,NA
129,2017,0,NA
130,2017,0,NA
131,2017,0,NA
132,2017,0,NA
133,2017,0,NA
134,2017,0,NA
135,2017,0,NA
136,2017,0,NA
137,2017,0,NA
138,2017,0,NA
139,2017,0,NA
140,2017,0,NA
141,2017,1,Gapfilled based on administrative country advisory
143,2017,0,NA
144,2017,1,Gapfilled based on administrative country advisory
145,2017,0,NA
146,2017,1,Gapfilled based on administrative country advisory
147,2017,0,NA
148,2017,0,NA
149,2017,1,Gapfilled based on administrative country advisory
150,2017,1,Gapfilled based on administrative country advisory
151,2017,0,NA
152,2017,0,NA
153,2017,0,NA
154,2017,0,NA
155,2017,0,NA
156,2017,0,NA
157,2017,0,NA
158,2017,1,Gapfilled based on administrative country advisory
159,2017,1,Gapfilled based on administrative country advisory
161,2017,1,Gapfilled based on administrative country advisory
162,2017,0,NA
163,2017,0,NA
164,2017,0,NA
166,2017,0,NA
167,2017,0,NA
168,2017,0,NA
169,2017,0,NA
171,2017,0,NA
172,2017,0,NA
173,2017,0,NA
174,2017,0,NA
175,2017,0,NA
176,2017,0,NA
177,2017,0,NA
178,2017,0,NA
179,2017,0,NA
180,2017,0,NA
181,2017,0,NA
182,2017,0,NA
183,2017,0,NA
184,2017,0,NA
185,2017,0,NA
186,2017,0,NA
187,2017,0,NA
188,2017,0,NA
189,2017,0,NA
190,2017,0,NA
191,2017,0,NA
192,2017,0,NA
193,2017,0,NA
194,2017,0,NA
195,2017,0,NA
196,2017,0,NA
197,2017,0,NA
198,2017,0,NA
199,2017,0,NA
200,2017,0,NA
202,2017,0,NA
203,2017,0,NA
204,2017,0,NA
205,2017,0,NA
206,2017,0,NA
207,2017,0,NA
208,2017,0,NA
209,2017,0,NA
210,2017,0,NA
212,2017,0,NA
214,2017,0,NA
215,2017,0,NA
216,2017,0,NA
218,2017,0,NA
219,2017,0,NA
220,2017,0,NA
221,2017,0,NA
222,2017,0,NA
223,2017,0,NA
224,2017,0,NA
227,2017,1,Gapfilled based on administrative country advisory
228,2017,1,Gapfilled based on administrative country advisory
231,2017,0,NA
232,2017,0,NA
237,2017,1,Gapfilled based on administrative country advisory
244,2017,0,NA
245,2017,0,NA
247,2017,0,NA
248,2017,0,NA
249,2017,0,NA
250,2017,0,NA
1,2018,1,Gapfilled based on administrative country advisory
2,2018,1,Gapfilled based on administrative country advisory
3,2018,1,Gapfilled based on administrative country advisory
4,2018,1,Gapfilled based on administrative country advisory
5,2018,0,NA
6,2018,0,NA
7,2018,0,NA
8,2018,0,NA
9,2018,0,NA
10,2018,0,NA
11,2018,0,NA
12,2018,1,Gapfilled based on administrative country advisory
13,2018,0,NA
14,2018,0,NA
15,2018,0,NA
16,2018,0,NA
17,2018,0,NA
18,2018,0,NA
19,2018,0,NA
20,2018,0,NA
21,2018,0,NA
24,2018,0,NA
25,2018,0,NA
26,2018,1,Gapfilled based on administrative country advisory
28,2018,0,NA
29,2018,0,NA
30,2018,1,Gapfilled based on administrative country advisory
31,2018,0,NA
32,2018,0,NA
33,2018,1,Gapfilled based on administrative country advisory
34,2018,1,Gapfilled based on administrative country advisory
35,2018,1,Gapfilled based on administrative country advisory
36,2018,1,Gapfilled based on administrative country advisory
37,2018,0,NA
38,2018,1,Gapfilled based on administrative country advisory
39,2018,0,NA
40,2018,0,NA
41,2018,0,NA
42,2018,0,NA
43,2018,0,NA
44,2018,0,NA
45,2018,0,NA
46,2018,0,NA
47,2018,0,NA
48,2018,0,NA
49,2018,0,NA
50,2018,0,NA
51,2018,0,NA
52,2018,0,NA
53,2018,0,NA
54,2018,0,NA
55,2018,0,NA
56,2018,0,NA
57,2018,1,Gapfilled based on administrative country advisory
58,2018,0,NA
59,2018,0,NA
60,2018,0,NA
61,2018,0,NA
62,2018,0,NA
63,2018,1,Gapfilled based on administrative country advisory
64,2018,0,NA
65,2018,0,NA
66,2018,0,NA
67,2018,0,NA
68,2018,0,NA
69,2018,0,NA
70,2018,0,NA
71,2018,0,NA
72,2018,0,NA
73,2018,0,NA
74,2018,0,NA
75,2018,0,NA
76,2018,0,NA
77,2018,0,NA
78,2018,0,NA
79,2018,0,NA
80,2018,0,NA
81,2018,0,NA
82,2018,0,NA
84,2018,0,NA
85,2018,1,Gapfilled based on administrative country advisory
86,2018,1,Gapfilled based on administrative country advisory
88,2018,1,Gapfilled based on administrative country advisory
89,2018,1,Gapfilled based on administrative country advisory
90,2018,1,Gapfilled based on administrative country advisory
91,2018,1,Gapfilled based on administrative country advisory
92,2018,1,Gapfilled based on administrative country advisory
93,2018,1,Gapfilled based on administrative country advisory
94,2018,1,Gapfilled based on administrative country advisory
95,2018,0,NA
96,2018,0,NA
97,2018,0,NA
98,2018,0,NA
99,2018,0,NA
100,2018,0,NA
101,2018,0,NA
102,2018,0,NA
103,2018,0,NA
104,2018,0,NA
105,2018,1,Gapfilled based on administrative country advisory
106,2018,0,NA
107,2018,1,Gapfilled based on administrative country advisory
108,2018,0,NA
110,2018,0,NA
111,2018,0,NA
112,2018,0,NA
113,2018,0,NA
114,2018,0,NA
115,2018,0,NA
116,2018,0,NA
117,2018,0,NA
118,2018,0,NA
119,2018,0,NA
120,2018,0,NA
121,2018,0,NA
122,2018,0,NA
123,2018,0,NA
124,2018,0,NA
125,2018,0,NA
126,2018,0,NA
127,2018,0,NA
129,2018,0,NA
130,2018,0,NA
131,2018,0,NA
132,2018,0,NA
133,2018,0,NA
134,2018,0,NA
135,2018,0,NA
136,2018,0,NA
137,2018,0,NA
138,2018,0,NA
139,2018,0,NA
140,2018,0,NA
141,2018,1,Gapfilled based on administrative country advisory
143,2018,0,NA
144,2018,1,Gapfilled based on administrative country advisory
145,2018,0,NA
146,2018,1,Gapfilled based on administrative country advisory
147,2018,0,NA
148,2018,0,NA
149,2018,1,Gapfilled based on administrative country advisory
150,2018,1,Gapfilled based on administrative country advisory
151,2018,0,NA
152,2018,0,NA
153,2018,0,NA
154,2018,0,NA
155,2018,0,NA
156,2018,0,NA
157,2018,0,NA
158,2018,1,Gapfilled based on administrative country advisory
159,2018,1,Gapfilled based on administrative country advisory
161,2018,1,Gapfilled based on administrative country advisory
162,2018,0,NA
163,2018,0,NA
164,2018,0,NA
166,2018,0,NA
167,2018,0,NA
168,2018,0,NA
169,2018,0,NA
171,2018,0,NA
172,2018,0,NA
173,2018,0,NA
174,2018,0,NA
175,2018,0,NA
176,2018,0,NA
177,2018,0,NA
178,2018,0,NA
179,2018,0,NA
180,2018,0,NA
181,2018,0,NA
182,2018,0,NA
183,2018,0,NA
184,2018,0,NA
185,2018,0,NA
186,2018,0,NA
187,2018,0,NA
188,2018,0,NA
189,2018,0,NA
190,2018,0,NA
191,2018,0,NA
192,2018,0,NA
193,2018,0,NA
194,2018,0,NA
195,2018,0,NA
196,2018,0,NA
197,2018,0,NA
198,2018,0,NA
199,2018,0,NA
200,2018,0,NA
202,2018,0,NA
203,2018,0,NA
204,2018,0,NA
205,2018,0,NA
206,2018,0,NA
207,2018,0,NA
208,2018,0,NA
209,2018,0,NA
210,2018,0,NA
212,2018,0,NA
214,2018,0,NA
215,2018,0,NA
216,2018,0,NA
218,2018,0,NA
219,2018,0,NA
220,2018,0,NA
221,2018,0,NA
222,2018,0,NA
223,2018,0,NA
224,2018,0,NA
227,2018,1,Gapfilled based on administrative country advisory
228,2018,1,Gapfilled based on administrative country advisory
231,2018,0,NA
232,2018,0,NA
237,2018,1,Gapfilled based on administrative country advisory
244,2018,0,NA
245,2018,0,NA
247,2018,0,NA
248,2018,0,NA
249,2018,0,NA
250,2018,0,NA
1,2019,1,Gapfilled based on administrative country advisory
2,2019,1,Gapfilled based on administrative country advisory
3,2019,1,Gapfilled based on administrative country advisory
4,2019,1,Gapfilled based on administrative country advisory
5,2019,0,NA
6,2019,0,NA
7,2019,0,NA
8,2019,0,NA
9,2019,0,NA
10,2019,0,NA
11,2019,0,NA
12,2019,1,Gapfilled based on administrative country advisory
13,2019,0,NA
14,2019,0,NA
15,2019,0,NA
16,2019,0,NA
17,2019,0,NA
18,2019,0,NA
19,2019,0,NA
20,2019,0,NA
21,2019,0,NA
24,2019,0,NA
25,2019,0,NA
26,2019,1,Gapfilled based on administrative country advisory
28,2019,0,NA
29,2019,0,NA
30,2019,1,Gapfilled based on administrative country advisory
31,2019,0,NA
32,2019,0,NA
33,2019,1,Gapfilled based on administrative country advisory
34,2019,1,Gapfilled based on administrative country advisory
35,2019,1,Gapfilled based on administrative country advisory
36,2019,1,Gapfilled based on administrative country advisory
37,2019,0,NA
38,2019,1,Gapfilled based on administrative country advisory
39,2019,0,NA
40,2019,0,NA
41,2019,0,NA
42,2019,0,NA
43,2019,0,NA
44,2019,0,NA
45,2019,0,NA
46,2019,0,NA
47,2019,0,NA
48,2019,0,NA
49,2019,0,NA
50,2019,0,NA
51,2019,0,NA
52,2019,0,NA
53,2019,0,NA
54,2019,0,NA
55,2019,0,NA
56,2019,0,NA
57,2019,1,Gapfilled based on administrative country advisory
58,2019,0,NA
59,2019,0,NA
60,2019,0,NA
61,2019,0,NA
62,2019,0,NA
63,2019,1,Gapfilled based on administrative country advisory
64,2019,0,NA
65,2019,0,NA
66,2019,0,NA
67,2019,0,NA
68,2019,0,NA
69,2019,0,NA
70,2019,0,NA
71,2019,0,NA
72,2019,0,NA
73,2019,0,NA
74,2019,0,NA
75,2019,0,NA
76,2019,0,NA
77,2019,0,NA
78,2019,0,NA
79,2019,0,NA
80,2019,0,NA
81,2019,0,NA
82,2019,0,NA
84,2019,0,NA
85,2019,1,Gapfilled based on administrative country advisory
86,2019,1,Gapfilled based on administrative country advisory
88,2019,1,Gapfilled based on administrative country advisory
89,2019,1,Gapfilled based on administrative country advisory
90,2019,1,Gapfilled based on administrative country advisory
91,2019,1,Gapfilled based on administrative country advisory
92,2019,1,Gapfilled based on administrative country advisory
93,2019,1,Gapfilled based on administrative country advisory
94,2019,1,Gapfilled based on administrative country advisory
95,2019,0,NA
96,2019,0,NA
97,2019,0,NA
98,2019,0,NA
99,2019,0,NA
100,2019,0,NA
101,2019,0,NA
102,2019,0,NA
103,2019,0,NA
104,2019,0,NA
105,2019,1,Gapfilled based on administrative country advisory
106,2019,0,NA
107,2019,1,Gapfilled based on administrative country advisory
108,2019,0,NA
110,2019,0,NA
111,2019,0,NA
112,2019,0,NA
113,2019,0,NA
114,2019,0,NA
115,2019,0,NA
116,2019,0,NA
117,2019,0,NA
118,2019,0,NA
119,2019,0,NA
120,2019,0,NA
121,2019,0,NA
122,2019,0,NA
123,2019,0,NA
124,2019,0,NA
125,2019,0,NA
126,2019,0,NA
127,2019,0,NA
129,2019,0,NA
130,2019,0,NA
131,2019,0,NA
132,2019,0,NA
133,2019,0,NA
134,2019,0,NA
135,2019,0,NA
136,2019,0,NA
137,2019,0,NA
138,2019,0,NA
139,2019,0,NA
140,2019,0,NA
141,2019,1,Gapfilled based on administrative country advisory
143,2019,0,NA
144,2019,1,Gapfilled based on administrative country advisory
145,2019,0,NA
146,2019,1,Gapfilled based on administrative country advisory
147,2019,0,NA
148,2019,0,NA
149,2019,1,Gapfilled based on administrative country advisory
150,2019,1,Gapfilled based on administrative country advisory
151,2019,0,NA
152,2019,0,NA
153,2019,0,NA
154,2019,0,NA
155,2019,0,NA
156,2019,0,NA
157,2019,0,NA
158,2019,1,Gapfilled based on administrative country advisory
159,2019,1,Gapfilled based on administrative country advisory
161,2019,1,Gapfilled based on administrative country advisory
162,2019,0,NA
163,2019,0,NA
164,2019,0,NA
166,2019,0,NA
167,2019,0,NA
168,2019,0,NA
169,2019,0,NA
171,2019,0,NA
172,2019,0,NA
173,2019,0,NA
174,2019,0,NA
175,2019,0,NA
176,2019,0,NA
177,2019,0,NA
178,2019,0,NA
179,2019,0,NA
180,2019,0,NA
181,2019,0,NA
182,2019,0,NA
183,2019,0,NA
184,2019,0,NA
185,2019,0,NA
186,2019,0,NA
187,2019,0,NA
188,2019,0,NA
189,2019,0,NA
190,2019,0,NA
191,2019,0,NA
192,2019,0,NA
193,2019,0,NA
194,2019,0,NA
195,2019,0,NA
196,2019,0,NA
197,2019,0,NA
198,2019,0,NA
199,2019,0,NA
200,2019,0,NA
202,2019,0,NA
203,2019,0,NA
204,2019,0,NA
205,2019,0,NA
206,2019,0,NA
207,2019,0,NA
208,2019,0,NA
209,2019,0,NA
210,2019,0,NA
212,2019,0,NA
214,2019,0,NA
215,2019,0,NA
216,2019,0,NA
218,2019,0,NA
219,2019,0,NA
220,2019,0,NA
221,2019,0,NA
222,2019,0,NA
223,2019,0,NA
224,2019,0,NA
227,2019,1,Gapfilled based on administrative country advisory
228,2019,1,Gapfilled based on administrative country advisory
231,2019,0,NA
232,2019,0,NA
237,2019,1,Gapfilled based on administrative country advisory
244,2019,0,NA
245,2019,0,NA
247,2019,0,NA
248,2019,0,NA
249,2019,0,NA
250,2019,0,NA
